decimalLongitude,decimalLatitude,glcPrecision,glcScore,glcParsePattern,coordinateUncertaintyMeters,catalogNumber
-102.971838,31.754943,High,82,Distance SouthEast of KERMIT,Unavailable,TTC002667
-101.708218,33.532031,Low,46,BUFFALO SPRINGS,2643,TTC002668
-101.708774,33.541753,Low,45,BUFFALO SPRINGS,90,TTC002668
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002668
-100.513977,30.241863,Low,41,WHEAT RANCH,3036,TTC002669
-103.510178,31.691241,Low,41,WHEAT RANCH,3036,TTC002669
-100.513977,30.241863,Low,41,WHEAT RANCH,3036,TTC002670
-103.510178,31.691241,Low,41,WHEAT RANCH,3036,TTC002670
-100.959871,35.536156,Low,36,PAMPA,4078,TTC002671
-102.499305,35.271822,High,80,Distance WEST of  then NORTH of VEGA,5654,TTC002673
-97.091669,31.802383,Low,35,WEST,2696,TTC002673
-102.947185,35.074943,High,84,Distance NORTH of  then WEST of HEREFORD,32548,TTC002674
-98.497831,33.518162,High,89,BRIDWELL RANCH,3036,TTC002675
-101.257097,33.774805,High,89,BRIDWELL RANCH,3036,TTC002675
-102.835495,35.206724,High,89,BRIDWELL RANCH,3036,TTC002675
-103.7832,32.2904,High,85,23S31E21,969,TTC002676
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002676
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002676
-103.8141,32.324011,Medium,56,Near LOS MEDANOS,301,TTC002677
-103.826322,32.312067,Medium,56,Near LOS MEDANOS,301,TTC002677
-101.410072,33.164247,High,80,Distance SouthWest of POST,3239,TTC002679
-103.213493,31.754943,High,82,Distance SouthWest of KERMIT,7924,TTC002680
-103.195104,31.78255,Low,52,WINKLER COUNTY AIRPORT,2530,TTC002680
-103.048169,31.850045,Low,45,WINKLER COUNTY,41836,TTC002680
-99.140319,30.047433,High,85,KERRVILLE,10339,TTC002681
-98.497831,33.518162,High,89,BRIDWELL RANCH,3036,TTC002682
-101.257097,33.774805,High,89,BRIDWELL RANCH,3036,TTC002682
-102.835495,35.206724,High,89,BRIDWELL RANCH,3036,TTC002682
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002683
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002684
-97.743061,30.267153,High,82,AUSTIN,26832,TTC002685
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002686
-102.168649,33.577468,High,83,Distance West of LUBBOCK,33778,TTC002688
-97.091669,31.802383,Low,35,WEST,2696,TTC002688
-101.525324,33.067716,High,80,Distance SouthWest of POST,9161,TTC002689
-97.361086,28.036602,High,82,Distance East of SINTON,13242,TTC002690
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002691
-89.71399,20.468223,High,79,Distance South of MUNA,4832,TTC002692
-89.240875,20.888956,High,79,Distance South of MUNA,4832,TTC002692
-103.8688,32.2612,High,85,23S30E34,969,TTC002693
-103.7832,32.2904,High,85,23S31E21,969,TTC002694
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002694
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002694
-103.8688,32.3195,High,85,23S30E10,969,TTC002695
-103.8688,32.2612,High,85,23S30E34,969,TTC002696
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002696
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002696
-103.8688,32.2612,High,85,23S30E34,969,TTC002697
-103.8141,32.324011,Medium,56,Near LOS MEDANOS,301,TTC002698
-103.826322,32.312067,Medium,56,Near LOS MEDANOS,301,TTC002698
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002699
-97.091669,31.802383,Low,35,WEST,2696,TTC002700
-102.84929,32.061807,High,83,Distance SouthWest of ANDREWS,Unavailable,TTC002702
-102.723826,34.110403,High,84,Distance South of MULESHOE,12727,TTC002704
-102.956331,34.003419,Low,37,STEGALL,3036,TTC002705
-102.789958,34.03313,High,83,Distance West of NEEDMORE,6954,TTC002706
-102.195218,34.850248,Low,37,DAWN->snapped to Tierra Blanca Creek,3036,TTC002707
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002708
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002709
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002710
-100.07501,35.214092,High,84,Distance East of SHAMROCK,13411,TTC002711
-102.311861,34.550903,High,83,DIMMITT,2360,TTC002712
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002713
-97.123616,36.123927,High,95,Distance West of STILLWATER->snapped to Stillwater,13015,TTC002714
-102.322738,34.753493,High,84,Distance SouthEast of HEREFORD,7004,TTC002717
-101.22003,33.323188,High,80,Distance NorthEast of POST,8928,TTC002718
-103.064931,32.726773,Medium,55,At STATE LINE,3036,TTC002719
-104.534669,31.998173,Medium,55,At STATE LINE,3036,TTC002719
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002720
133.8807,-23.452379,High,88,Distance North of ALICE SPRINGS,21737,TTC002721
152.5512,-28.768362,High,80,Distance North of ALICE,21737,TTC002721
145.79814,-23.318504,High,80,Distance North of ALICE,21737,TTC002721
145.81667,-23.302974,High,80,Distance North of ALICE,21737,TTC002721
152.6346,-28.801663,High,80,Distance North of ALICE,21737,TTC002721
152.5846,-28.784962,High,80,Distance North of ALICE,21737,TTC002721
145.79837,-23.319204,High,80,Distance North of ALICE,21737,TTC002721
148.28333,-36.753477,Medium,40,Distance North of %SPRINGS%,21737,TTC002721
142.6973,-31.490665,Medium,40,Distance North of %SPRINGS%,21737,TTC002721
145.66667,-16.619456,Medium,40,Distance North of %SPRINGS%,21737,TTC002721
115.90861,-30.837959,Medium,40,Distance North of %SPRINGS%,21737,TTC002721
145.38333,-21.919601,Medium,40,Distance North of %SPRINGS%,21737,TTC002721
116.58167,-32.305236,Medium,40,Distance North of %SPRINGS%,21737,TTC002721
152.65,-27.46667,Low,35,NORTH,301,TTC002721
117.17444,-21.05111,Low,35,NORTH,301,TTC002721
151.1679,-33.7235,Low,35,NORTH,301,TTC002721
-85.668086,42.96336,High,88,GRAND RAPIDS,10661,TTC002722
-94.777778,34.938297,High,82,Distance WEST of  then SOUTH of WISTER,6089,TTC002723
-97.105893,36.118509,High,92,Distance NORTH of  then WEST of STILLWATER->snapped to Stillwater,11478,TTC002724
-99.426453,31.682231,High,83,Distance South of COLEMAN,15739,TTC002725
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC002726
-109.48757,33.116687,Medium,41,Distance West of %CORONADO%,8988,TTC002727
-104.75467,31.979282,High,92,MCKITTRICK CANYON,1506,TTC002728
-98.957823,27.46586,High,82,Distance East of OILTON,3564,TTC002730
-98.957823,27.46586,High,82,Distance East of OILTON,3564,TTC002731
-96.358264,30.607446,High,91,Distance SouthWest of COLLEGE STATION,13413,TTC002733
-98.029837,27.226941,High,86,Distance East of FALFURRIAS,11195,TTC002734
-97.618877,26.455624,Low,38,WILLAMAR,3036,TTC002735
-99.496096,30.354917,High,85,Distance NorthWest of KERRVILLE,24192,TTC002736
-103.8688,32.2612,High,85,23S30E34,969,TTC002737
-100.61041,36.787099,High,82,Distance SOUTH of  then WEST of BEAVER,6256,TTC002738
-97.073699,36.104369,High,92,Distance NORTH of  then WEST of STILLWATER->snapped to Stillwater,9976,TTC002739
-102.513242,36.612001,High,86,Distance South of BOISE CITY,10757,TTC002740
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC002743
-102.723826,34.008847,High,84,Distance South of MULESHOE,20975,TTC002744
-102.947185,35.074943,High,84,Distance NORTH of  then WEST of HEREFORD,32548,TTC002745
-102.96491,35.074862,High,84,Distance NORTH of  then WEST of HEREFORD,33160,TTC002746
-100.513977,30.198311,Medium,44,Distance South of %WHEAT RANCH%,6954,TTC002747
-103.510178,31.647699,Medium,44,Distance South of %WHEAT RANCH%,6954,TTC002747
-100.513977,30.241863,Low,41,WHEAT RANCH,3036,TTC002748
-103.510178,31.691241,Low,41,WHEAT RANCH,3036,TTC002748
-100.513977,30.241863,Low,41,WHEAT RANCH,3036,TTC002749
-103.510178,31.691241,Low,41,WHEAT RANCH,3036,TTC002749
-102.486711,34.796593,High,87,Distance SouthWest of HEREFORD->snapped to Tierra Blanca Creek,7004,TTC002750
-98.497831,33.518162,Low,44,BRIDWELL RANCH,3036,TTC002751
-101.257097,33.774805,Low,44,BRIDWELL RANCH,3036,TTC002751
-102.835495,35.206724,Low,44,BRIDWELL RANCH,3036,TTC002751
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002752
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002753
-101.918802,34.980334,Low,37,CANYON,4423,TTC002754
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002755
-100.658989,36.229995,High,87,Distance SouthEast of PERRYTON->snapped to Wolf Creek,11236,TTC002756
-100.577101,34.118138,High,85,Distance SouthWest of CHILDRESS,22155,TTC002757
-97.759444,29.451346,Low,41,WELLS RANCH,3036,TTC002757
-102.768258,36.005314,Low,41,WELLS RANCH,3036,TTC002757
-94.939935,31.488513,Low,36,WELLS,2025,TTC002757
-101.92905,33.021762,Low,35,WELLS,3036,TTC002757
-101.921272,33.021762,Low,35,WELLS,3036,TTC002757
-102.224084,35.49477,Low,25,LS RANCH,3036,TTC002757
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC002758
-103.7832,32.2904,High,85,23S31E21,969,TTC002760
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002760
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002760
-109.805618,32.589686,High,81,Distance East of BONITA,13255,TTC002761
-103.029619,35.168689,High,82,Distance SouthEast of GLENRIO,4807,TTC002762
-96.358264,30.607446,High,91,Distance SouthWest of COLLEGE STATION,13413,TTC002763
-100.382077,36.256565,High,84,Distance North of CANADIAN,30019,TTC002764
-100.02429,36.10526,High,83,Distance South of HIGGINS,4106,TTC002765
-97.073699,36.104369,High,92,Distance NORTH of  then WEST of STILLWATER->snapped to Stillwater,9976,TTC002766
-101.28869,33.265798,High,80,Distance NorthEast of POST,5631,TTC002767
-96.370193,30.597178,High,91,Distance SouthWest of COLLEGE STATION,13604,TTC002768
-103.334398,34.186192,Low,38,PORTALES,3036,TTC002770
-102.84929,32.061807,High,83,Distance SouthWest of ANDREWS,Unavailable,TTC002771
-102.924697,34.09925,High,85,Distance WEST of  then NORTH of BAILEYBORO,9571,TTC002772
-102.723826,34.226468,Low,39,MULESHOE,3517,TTC002773
-102.872716,34.103273,High,84,Distance SouthWest of MULESHOE,9904,TTC002774
-97.793262,27.370068,High,82,Distance SouthEast of RICARDO,6092,TTC002775
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002776
-102.723826,34.226468,High,84,MULESHOE,3517,TTC002777
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002778
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002779
-97.404456,28.129059,High,82,Distance NorthEast of SINTON,7638,TTC002780
-99.456893,28.631845,High,83,Distance NorthWest of COTULLA,13199,TTC002781
-102.427967,33.048428,High,83,WELLMAN,962,TTC002782
-97.404456,28.129059,High,82,Distance NorthEast of SINTON,7638,TTC002783
-103.7661,32.3778,High,85,22S31E22,969,TTC002784
-103.7661,32.3778,High,85,22S31E22,969,TTC002785
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002785
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002785
-103.7661,32.3778,High,85,22S31E22,969,TTC002786
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002786
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002786
-103.7832,32.2904,High,85,23S31E21,969,TTC002787
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002787
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002787
-103.8141,32.324011,Low,41,LOS MEDANOS,301,TTC002788
-103.826322,32.312067,Low,41,LOS MEDANOS,301,TTC002788
-103.7661,32.3778,High,85,22S31E22,969,TTC002789
-103.334398,34.186192,High,83,PORTALES,3036,TTC002790
-102.96491,35.074862,High,84,Distance NORTH of  then WEST of HEREFORD,33160,TTC002791
-102.486711,34.796593,High,87,Distance SouthWest of HEREFORD->snapped to Tierra Blanca Creek,7004,TTC002792
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002793
-102.89855,33.921249,High,80,Distance North of MAPLE,9021,TTC002794
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002795
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002796
-103.038002,34.383409,High,83,FARWELL,1509,TTC002797
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002798
-98.810177,30.759275,High,81,Distance West of LLANO,13440,TTC002799
-98.810177,30.759275,High,81,Distance West of LLANO,13440,TTC002800
-102.96491,35.074862,High,84,Distance NORTH of  then WEST of HEREFORD,33160,TTC002801
-101.646179,33.577687,High,83,Distance East of LUBBOCK,27641,TTC002802
-96.163162,38.403902,High,83,Distance East of EMPORIA,7359,TTC002805
-97.133068,33.214841,Low,37,DENTON,19544,TTC002806
-99.890778,32.227972,High,87,Distance SouthWest of BUFFALO GAP,5864,TTC002807
-99.884396,32.238528,High,86,Distance SouthWest of BUFFALO GAP,3980,TTC002807
-99.88009,32.235409,Low,49,ABILENE STATE PARK,1501,TTC002807
-99.733144,32.448736,Low,38,ABILENE,20032,TTC002807
-102.84929,32.061807,High,83,Distance SouthWest of ANDREWS,Unavailable,TTC002808
-102.723826,34.110403,High,84,Distance South of MULESHOE,12727,TTC002809
0,0,Low,36,MEXICO,3036,TTC002810
-97.201788,31.552377,High,91,MCLENNAN COUNTY,46107,TTC002811
-102.427967,33.048428,High,83,WELLMAN,962,TTC002812
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002813
-98.202263,32.29326,High,88,Distance North of STEPHENVILLE,10612,TTC002814
133.8807,-23.176296,High,88,Distance North of ALICE SPRINGS,45098,TTC002815
152.5512,-28.492484,High,80,Distance North of ALICE,45098,TTC002815
145.79814,-23.042417,High,80,Distance North of ALICE,45098,TTC002815
145.81667,-23.026886,High,80,Distance North of ALICE,45098,TTC002815
152.6346,-28.525786,High,80,Distance North of ALICE,45098,TTC002815
152.5846,-28.509085,High,80,Distance North of ALICE,45098,TTC002815
145.79837,-23.043117,High,80,Distance North of ALICE,45098,TTC002815
133.2833,-23.1167,Low,40,BURT PLAIN,301,TTC002815
142.6973,-31.214901,Medium,40,Distance North of %SPRINGS%,45098,TTC002815
148.28333,-36.477951,Medium,40,Distance North of %SPRINGS%,45098,TTC002815
115.90861,-30.562168,Medium,40,Distance North of %SPRINGS%,45098,TTC002815
145.66667,-16.343159,Medium,40,Distance North of %SPRINGS%,45098,TTC002815
145.38333,-21.643465,Medium,40,Distance North of %SPRINGS%,45098,TTC002815
116.58167,-32.029509,Medium,40,Distance North of %SPRINGS%,45098,TTC002815
117.17444,-21.05111,Low,35,NORTH,301,TTC002815
152.65,-27.46667,Low,35,NORTH,301,TTC002815
150.43333,-30.03333,Low,35,PLAIN,301,TTC002815
151.1679,-33.7235,Low,35,NORTH,301,TTC002815
146.2679,-34.6652,Low,34,BURT,301,TTC002815
-97.064841,36.103636,High,89,Distance North of STILLWATER->snapped to Stillwater,11478,TTC002816
-97.121923,36.124042,High,92,Distance NORTH of  then WEST of STILLWATER->snapped to Stillwater,11843,TTC002817
-100.584616,35.691421,High,81,Distance East of MIAMI,5697,TTC002818
-91.437384,38.675218,High,83,Distance South of HERMANN,6038,TTC002819
-96.995592,37.246999,High,84,Distance North of WINFIELD,5248,TTC002820
-100.26811,36.005069,High,84,Distance NorthEast of CANADIAN,7187,TTC002821
-96.552098,30.033343,High,83,Distance SouthWest of BRENHAM,11560,TTC002822
-101.63655,36.667816,High,84,Distance North of GOODWELL,8062,TTC002823
-97.124649,36.125049,High,86,Distance West of STILLWATER->snapped to Stillwater,18843,TTC002824
-97.073699,36.104369,High,92,Distance NORTH of  then WEST of STILLWATER->snapped to Stillwater,9976,TTC002825
-98.475356,35.997857,High,83,Distance South of SOUTHARD,7959,TTC002826
-102.19992,34.837805,High,79,Distance South of DAWN,9021,TTC002827
-97.123094,37.23968,High,84,Distance West of WINFIELD,12572,TTC002828
-101.741756,34.980206,High,82,Distance East of CANYON,15649,TTC002829
-101.774908,35.023388,Low,42,CURRIE RANCH,3036,TTC002829
-97.091669,31.802383,Low,35,WEST,2696,TTC002830
-101.28869,33.265798,High,80,Distance NorthEast of POST,5631,TTC002831
-100.382077,35.91282,Low,39,CANADIAN,1865,TTC002832
-100.292536,35.912787,High,84,Distance East of CANADIAN,8146,TTC002833
-100.382077,35.91282,Low,39,CANADIAN,1865,TTC002834
-101.782804,36.580649,High,95,Distance North of TEXHOMA->snapped to Beaver River,7665,TTC002835
133.8807,-23.866503,High,88,Distance South of ALICE SPRINGS,14345,TTC002836
152.5512,-29.182179,High,80,Distance South of ALICE,14345,TTC002836
145.81667,-23.717106,High,80,Distance South of ALICE,14345,TTC002836
152.5846,-29.198778,High,80,Distance South of ALICE,14345,TTC002836
152.6346,-29.215478,High,80,Distance South of ALICE,14345,TTC002836
145.79814,-23.732636,High,80,Distance South of ALICE,14345,TTC002836
145.79837,-23.733336,High,80,Distance South of ALICE,14345,TTC002836
115.90861,-31.251646,Medium,40,Distance South of %SPRINGS%,14345,TTC002836
116.58167,-32.718828,Medium,40,Distance South of %SPRINGS%,14345,TTC002836
145.66667,-17.033903,Medium,40,Distance South of %SPRINGS%,14345,TTC002836
145.38333,-22.333805,Medium,40,Distance South of %SPRINGS%,14345,TTC002836
148.28333,-37.166766,Medium,40,Distance South of %SPRINGS%,14345,TTC002836
142.6973,-31.904309,Medium,40,Distance South of %SPRINGS%,14345,TTC002836
143.07453,-36.40637,Low,36,DONALD,301,TTC002837
142.98559,-36.37273,Low,36,DONALD,301,TTC002837
142.9822,-36.37099,Low,36,DONALD,301,TTC002837
151.7346,-30.4485,Low,36,DONALD,301,TTC002837
142.98216,-36.36918,Low,36,DONALD,301,TTC002837
142.98773,-36.36909,Low,36,DONALD,301,TTC002837
151.1679,-33.7235,Low,35,NORTH,301,TTC002837
117.17444,-21.05111,Low,35,NORTH,301,TTC002837
150.1012,-29.8652,Low,35,DOWNS,301,TTC002837
152.65,-27.46667,Low,35,NORTH,301,TTC002837
150.0987,-29.8774,Low,35,DOWNS,301,TTC002837
136.66883,-21.67454,Low,41,ARGADARGADA,301,TTC002838
134.21393,-23.530201,High,83,Distance NorthEast of UNDOOLYA,10584,TTC002839
134.0344,-23.6947,Low,38,UNDOOLYA,301,TTC002840
138.63716,-33.87294,Low,46,SPRINGS TOWNSHIP,301,TTC002841
133.8807,-23.6994,Low,43,ALICE SPRINGS,301,TTC002841
145.38333,-22.16667,Low,37,SPRINGS,301,TTC002841
116.58167,-32.55194,Low,37,SPRINGS,301,TTC002841
148.28333,-37,Low,37,SPRINGS,301,TTC002841
145.66667,-16.86667,Low,37,SPRINGS,301,TTC002841
142.6973,-31.7374,Low,37,SPRINGS,301,TTC002841
115.90861,-31.08472,Low,37,SPRINGS,301,TTC002841
152.5846,-29.0318,Low,35,ALICE,301,TTC002841
145.79837,-23.56623,Low,35,ALICE,301,TTC002841
152.6346,-29.0485,Low,35,ALICE,301,TTC002841
145.81667,-23.55,Low,35,ALICE,301,TTC002841
145.79814,-23.56553,Low,35,ALICE,301,TTC002841
152.5512,-29.0152,Low,35,ALICE,301,TTC002841
133.8807,-23.452379,High,88,Distance North of ALICE SPRINGS,21737,TTC002842
152.5512,-28.768362,High,80,Distance North of ALICE,21737,TTC002842
145.79814,-23.318504,High,80,Distance North of ALICE,21737,TTC002842
145.81667,-23.302974,High,80,Distance North of ALICE,21737,TTC002842
152.6346,-28.801663,High,80,Distance North of ALICE,21737,TTC002842
152.5846,-28.784962,High,80,Distance North of ALICE,21737,TTC002842
145.79837,-23.319204,High,80,Distance North of ALICE,21737,TTC002842
148.28333,-36.753477,Medium,40,Distance North of %SPRINGS%,21737,TTC002842
142.6973,-31.490665,Medium,40,Distance North of %SPRINGS%,21737,TTC002842
145.66667,-16.619456,Medium,40,Distance North of %SPRINGS%,21737,TTC002842
115.90861,-30.837959,Medium,40,Distance North of %SPRINGS%,21737,TTC002842
145.38333,-21.919601,Medium,40,Distance North of %SPRINGS%,21737,TTC002842
116.58167,-32.305236,Medium,40,Distance North of %SPRINGS%,21737,TTC002842
152.65,-27.46667,Low,35,NORTH,301,TTC002842
117.17444,-21.05111,Low,35,NORTH,301,TTC002842
151.1679,-33.7235,Low,35,NORTH,301,TTC002842
-95.565652,34.186061,High,83,Distance SouthEast of ANTLERS,4727,TTC002843
-98.425075,35.93643,High,97,ROMAN NOSE STATE PARK,1799,TTC002846
-102.195218,34.850248,Low,37,DAWN->snapped to Tierra Blanca Creek,3036,TTC002848
-97.173491,31.072814,High,83,Distance West of ROSEBUD,14951,TTC002849
-97.091669,31.802383,Low,35,WEST,2696,TTC002849
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002850
-103.296564,31.534743,High,81,Distance West of PYOTE,13893,TTC002851
-101.365933,33.180667,High,80,Distance SouthEast of POST,4115,TTC002852
-103.296564,31.534743,High,81,Distance West of PYOTE,13893,TTC002853
-102.816161,31.96864,High,82,Distance NorthWest of NOTREES,Unavailable,TTC002854
-101.645816,33.40327,High,83,Distance SouthEast of LUBBOCK,22983,TTC002855
-102.755708,31.917341,Low,37,NOTREES,3036,TTC002856
-101.412585,35.802366,High,84,Distance SouthEast of STINNETT,2891,TTC002858
-101.346983,33.190924,High,80,Distance East of POST,3923,TTC002859
-102.723826,33.936306,High,84,Distance South of MULESHOE,27009,TTC002860
-100.513977,30.241863,Low,41,WHEAT RANCH,3036,TTC002861
-103.510178,31.691241,Low,41,WHEAT RANCH,3036,TTC002861
-102.195218,34.850248,Low,37,DAWN->snapped to Tierra Blanca Creek,3036,TTC002862
-98.497831,33.518162,Low,44,BRIDWELL RANCH,3036,TTC002863
-101.257097,33.774805,Low,44,BRIDWELL RANCH,3036,TTC002863
-102.835495,35.206724,Low,44,BRIDWELL RANCH,3036,TTC002863
-102.175706,35.449596,High,82,Distance SouthEast of TASCOSA,6526,TTC002864
-103.038002,34.383409,High,83,FARWELL,1509,TTC002865
-101.855166,33.577863,High,83,LUBBOCK,16770,TTC002866
-95.611615,31.167127,Low,35,CREEK,3036,TTC002867
-101.708218,33.532031,Low,46,BUFFALO SPRINGS,2643,TTC002868
-101.708774,33.541753,Low,45,BUFFALO SPRINGS,90,TTC002868
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC002868
-100.293436,35.984579,High,84,Distance NorthEast of CANADIAN,6110,TTC002869
-100.691805,36.310761,High,84,Distance SouthEast of PERRYTON,8510,TTC002870
-100.450577,34.13532,High,83,Distance NorthWest of PADUCAH,8802,TTC002871
